Sample	uniquely_mapped_percent	num_splices	num_GCAG_splices	insertion_length	deletion_length	unmapped_tooshort_percent	avg_mapped_read_length	deletion_rate	mismatch_rate	avg_input_read_length	num_ATAC_splices	num_annotated_splices	num_GTAG_splices	uniquely_mapped	multimapped_toomany	unmapped_mismatches	unmapped_mismatches_percent	total_reads	unmapped_other	insertion_rate	unmapped_other_percent	multimapped_percent	multimapped	num_noncanonical_splices	unmapped_tooshort	multimapped_toomany_percent	adapter_content	sequence_duplication_levels	kmer_content	per_base_sequence_quality	sequence_length_distribution	basic_statistics	per_sequence_gc_content	per_base_n_content	per_base_sequence_content	overrepresented_sequences	total_deduplicated_percentage	per_tile_sequence_quality	per_sequence_quality_scores	sequences_flagged_as_poor_quality	total_sequences	GC	experiment	pool_H12	index_cell	cell	patient	number_batch	depletion_batch
PT089_P7_E11_S59	PT089_P7_E11_S59	83.47	9745	57	1.32	1.44	10.74	74.99	0	0.57	76	1	1	9606	174008	278	0	0	208469	563	0	0.27	5.39	11229	81	22391	0.13	pass,pass	pass,pass	warn,warn	pass,warn	pass,pass	pass,pass	warn,warn	pass,pass	fail,fail	warn,warn	78.4829167109	warn,warn	pass,fail	0	416938	42	Exp1	0	200	PT089_P7_E11_S59	PT089	B6	depleted_yes
PT089_P7_E12_S60	PT089_P7_E12_S60	84.07	104315	721	1.15	1.4	10.58	74.84	0	0.42	76	67	135	102810	1358451	4350	0	0	1615821	4042	0	0.25	4.82	77941	717	171037	0.27	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	warn,warn	pass,pass	fail,fail	warn,warn	59.7985057903	pass,pass	pass,pass	0	3231642	46	Exp1	0	201	PT089_P7_E12_S60	PT089	B6	depleted_yes
PT089_P7_F01_S61	PT089_P7_F01_S61	76.43	105	2	1	1.17	16.33	75.15	0.01	0.5	76	0	0	100	1839	3	0	0	2406	4	0	0.17	6.94	167	3	393	0.12	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,warn	pass,pass	fail,fail	warn,warn	97.90108063175	fail,fail	pass,pass	0	4812	44	Exp1	0	202	PT089_P7_F01_S61	PT089	B6	depleted_yes
PT089_P7_F02_S62	PT089_P7_F02_S62	79.6	17621	122	1.1	1.47	13.08	74.84	0	0.56	76	17	51	17341	250562	430	0	0	314771	629	0	0.2	6.99	21987	141	41163	0.14	pass,pass	pass,pass	warn,warn	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,warn	87.63037807215	warn,fail	pass,pass	0	629542	46.5	Exp1	0	203	PT089_P7_F02_S62	PT089	B6	depleted_yes
PT089_P7_F03_S63	PT089_P7_F03_S63	80.68	170887	1111	1.16	1.36	11.98	74.75	0	0.55	76	105	303	168405	2049354	3638	0	0	2540009	3047	0	0.12	7.08	179744	1266	304226	0.14	pass,pass	warn,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	70.80792758955	pass,pass	pass,pass	0	5080018	49	Exp1	0	204	PT089_P7_F03_S63	PT089	B6	depleted_yes
PT089_P7_F04_S64	PT089_P7_F04_S64	80.19	138774	968	1.11	1.3	11.18	74.75	0	0.49	76	58	158	136740	1634060	1795	0	0	2037802	2855	0	0.14	8.4	171123	1008	227969	0.09	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,pass	66.33084212005	pass,pass	pass,pass	0	4075604	48	Exp1	0	205	PT089_P7_F04_S64	PT089	B6	depleted_yes
PT089_P7_F05_S65	PT089_P7_F05_S65	77.03	96364	735	1.12	1.35	15.12	74.89	0	0.46	76	105	72	94703	1384718	2837	0	0	1797630	3416	0	0.19	7.5	134815	821	271844	0.16	pass,pass	warn,warn	warn,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,warn	64.2710044035	pass,pass	pass,pass	0	3595260	48	Exp1	0	206	PT089_P7_F05_S65	PT089	B6	depleted_yes
PT089_P7_F06_S66	PT089_P7_F06_S66	77.34	137004	942	1.15	1.35	13.63	74.86	0	0.5	76	90	72	134818	1833194	4689	0	0	2370427	2607	0	0.11	8.73	206937	1154	323000	0.2	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	67.0018361953	pass,pass	pass,pass	0	4740854	49	Exp1	0	207	PT089_P7_F06_S66	PT089	B6	depleted_yes
PT089_P7_F07_S67	PT089_P7_F07_S67	75.64	10725	31	1.13	1.33	16.21	74.51	0	0.39	76	0	126	10549	124316	149	0	0	164356	197	0	0.12	7.95	13060	145	26634	0.09	pass,pass	warn,warn	warn,warn	pass,pass	pass,pass	pass,pass	fail,warn	pass,pass	fail,fail	fail,fail	59.57988620595	warn,warn	pass,pass	0	328712	45.5	Exp1	0	208	PT089_P7_F07_S67	PT089	B6	depleted_yes
PT089_P7_F08_S68	PT089_P7_F08_S68	82.46	51380	515	1.19	1.33	9.56	74.94	0	0.37	76	121	0	50414	778465	1274	0	0	944081	2171	0	0.23	7.62	71940	330	90231	0.13	pass,pass	warn,warn	fail,warn	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,warn	57.0721374699	pass,pass	pass,pass	0	1888162	43	Exp1	0	209	PT089_P7_F08_S68	PT089	B6	depleted_yes
PT089_P7_F09_S69	PT089_P7_F09_S69	84.09	23440	97	1.18	1.41	10.95	75	0	0.35	76	16	0	23192	382914	307	0	0	455376	1320	0	0.29	4.61	20980	135	49855	0.07	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	warn,warn	pass,pass	fail,fail	warn,fail	58.54278010665	pass,pass	pass,pass	0	910752	42	Exp1	0	210	PT089_P7_F09_S69	PT089	B6	depleted_yes
PT089_P7_F10_S70	PT089_P7_F10_S70	83.42	91510	611	1.12	1.36	10.02	74.88	0	0.42	76	62	21	90102	1209023	2156	0	0	1449364	2899	0	0.2	6.21	90041	735	145245	0.15	pass,pass	warn,warn	warn,warn	pass,pass	pass,pass	pass,pass	warn,pass	pass,pass	fail,fail	warn,warn	65.69815606825	pass,pass	pass,pass	0	2898728	46	Exp1	0	211	PT089_P7_F10_S70	PT089	B6	depleted_yes
PT089_P7_F11_S71	PT089_P7_F11_S71	81.77	75162	499	1.15	1.33	11.57	74.9	0	0.46	76	72	97	73313	1042159	2835	0	0	1274524	2548	0	0.2	6.24	79566	1278	147416	0.22	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	warn,warn	pass,pass	fail,fail	warn,warn	66.0931836975	pass,pass	pass,pass	0	2549048	46	Exp1	0	212	PT089_P7_F11_S71	PT089	B6	depleted_yes
PT089_P7_F12_S72	PT089_P7_F12_S72	72.64	8389	68	1.23	1.31	18.32	74.83	0	0.64	76	5	18	8243	132429	243	0	0	182306	109	0	0.06	8.84	16122	73	33403	0.13	pass,pass	pass,pass	warn,warn	pass,warn	pass,pass	pass,pass	warn,pass	pass,pass	fail,warn	pass,warn	75.38784213295	warn,fail	pass,warn	0	364612	46.5	Exp1	0	213	PT089_P7_F12_S72	PT089	B6	depleted_yes
PT089_P7_G01_S73	PT089_P7_G01_S73	82.02	177993	1205	1.15	1.31	11	74.79	0	0.49	76	42	596	175644	2138336	4321	0	0	2607048	4430	0	0.17	6.65	173299	1102	286662	0.17	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	60.74559218705	pass,pass	pass,pass	0	5214096	47	Exp1	0	214	PT089_P7_G01_S73	PT089	B6	depleted_yes
PT089_P7_G02_S74	PT089_P7_G02_S74	78.52	94235	492	1.13	1.39	14.8	74.68	0	0.56	76	49	293	93143	1066190	2093	0	0	1357910	2172	0	0.16	6.38	86570	551	200885	0.15	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,warn	69.27218335115	pass,pass	pass,pass	0	2715820	48	Exp1	0	215	PT089_P7_G02_S74	PT089	B6	depleted_yes
PT089_P7_G03_S75	PT089_P7_G03_S75	79.63	142785	983	1.15	1.4	13.74	74.87	0	0.5	76	104	134	140644	1915521	3755	0	0	2405578	5292	0	0.22	6.26	150511	1054	330499	0.16	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,warn	67.84746014555	pass,pass	pass,pass	0	4811156	48	Exp1	0	216	PT089_P7_G03_S75	PT089	B6	depleted_yes
PT089_P7_G04_S76	PT089_P7_G04_S76	75.21	88305	695	1.15	1.36	18.71	74.87	0	0.44	76	84	177	86677	1230082	3594	0	0	1635537	5070	0	0.31	5.55	90777	849	306014	0.22	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,warn	60.36944128	pass,pass	pass,pass	0	3271074	48	Exp1	0	217	PT089_P7_G04_S76	PT089	B6	depleted_yes
PT089_P7_G05_S77	PT089_P7_G05_S77	70.24	76926	510	1.15	1.38	17.86	74.81	0	0.46	76	87	134	75640	1215016	4260	0	0	1729817	6225	0	0.36	11.3	195483	689	308833	0.25	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,warn	62.55905929625	pass,pass	pass,pass	0	3459634	48.5	Exp1	0	218	PT089_P7_G05_S77	PT089	B6	depleted_yes
PT089_P7_G06_S78	PT089_P7_G06_S78	76.05	124501	913	1.15	1.46	16.39	74.86	0	0.48	76	120	813	122559	1757885	6314	0	0	2311618	6475	0	0.28	7	161908	909	379036	0.27	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,warn	63.88101615935	fail,fail	pass,pass	0	4623236	49	Exp1	0	219	PT089_P7_G06_S78	PT089	B6	depleted_yes
PT089_P7_G07_S79	PT089_P7_G07_S79	81.65	94437	504	1.16	1.31	12.26	74.83	0	0.41	76	42	51	93275	1242024	3273	0	0	1521146	4412	0	0.29	5.58	84908	616	186529	0.22	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,warn	58.9489256444	pass,pass	pass,pass	0	3042292	47	Exp1	0	220	PT089_P7_G07_S79	PT089	B6	depleted_yes
PT089_P7_G08_S80	PT089_P7_G08_S80	73.65	85323	1019	1.17	1.32	19.58	74.89	0	0.45	76	46	66	83226	1329855	5309	0	0	1805755	4877	0	0.27	6.21	112064	1032	353650	0.29	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,warn	59.6448845349	pass,pass	pass,pass	0	3611510	48	Exp1	0	221	PT089_P7_G08_S80	PT089	B6	depleted_yes
PT089_P7_G09_S81	PT089_P7_G09_S81	74.09	150723	1080	1.11	1.28	14.24	74.8	0	0.51	76	150	3	148458	1964294	3792	0	0	2651198	4242	0	0.16	11.36	301293	1035	377577	0.14	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,warn	64.0883356302	pass,pass	pass,pass	0	5302396	49	Exp1	0	222	PT089_P7_G09_S81	PT089	B6	depleted_yes
PT089_P7_G10_S82	PT089_P7_G10_S82	79.63	37114	328	1.15	1.37	13.33	74.97	0	0.37	76	30	11	36506	632316	1364	0	0	794022	2143	0	0.27	6.6	52389	250	105810	0.17	pass,pass	warn,warn	fail,warn	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,warn	59.5997500321	pass,pass	pass,pass	0	1588044	44	Exp1	0	223	PT089_P7_G10_S82	PT089	B6	depleted_yes
PT089_P7_G11_S83	PT089_P7_G11_S83	79.25	47373	264	1.1	1.32	15.52	74.97	0	0.44	76	24	48	46717	759345	2951	0	0	958154	3353	0	0.35	4.58	43842	368	148663	0.31	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	warn,warn	pass,pass	fail,fail	warn,warn	65.5557322334	pass,warn	pass,pass	0	1916308	46	Exp1	0	224	PT089_P7_G11_S83	PT089	B6	depleted_yes
PT089_P7_G12_S84	PT089_P7_G12_S84	76.37	88440	604	1.16	1.35	16.48	74.93	0	0.46	76	59	222	87100	1325765	5151	0	0	1735987	4512	0	0.26	6.6	114543	677	286016	0.3	pass,pass	warn,warn	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,warn	62.12132862775	pass,pass	pass,pass	0	3471974	48	Exp1	0	225	PT089_P7_G12_S84	PT089	B6	depleted_yes
PT089_P7_H01_S85	PT089_P7_H01_S85	35	0	0	0	3	60	71.71	0.6	1	76	0	0	0	7	0	0	0	20	0	0	0	5	1	0	12	0	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,fail	95	fail,fail	pass,pass	0	40	52.5	Exp1	0	226	PT089_P7_H01_S85	PT089	B6	depleted_yes
PT089_P7_H02_S86	PT089_P7_H02_S86	68	5	0	0	0	26.67	74.39	0	0.61	76	0	0	5	51	0	0	0	75	0	0	0	5.33	4	0	20	0	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	warn,fail	pass,pass	fail,fail	fail,fail	100	fail,fail	pass,pass	0	150	50.5	Exp1	0	227	PT089_P7_H02_S86	PT089	B6	depleted_yes
PT089_P7_H03_S87	PT089_P7_H03_S87	52.03	32	1	0	0	42.55	74.62	0	1.35	76	0	0	30	730	1	0	0	1403	2	0	0.14	5.2	73	1	597	0.07	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	pass,pass	fail,fail	fail,warn	97.93300071275	fail,fail	pass,pass	0	2806	42	Exp1	0	228	PT089_P7_H03_S87	PT089	B6	depleted_yes
PT089_P7_H04_S88	PT089_P7_H04_S88	33.33	1	0	0	0	59.26	75.11	0	2.07	76	0	0	1	9	0	0	0	27	0	0	0	7.41	2	0	16	0	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,fail	100	fail,fail	pass,warn	0	54	45	Exp1	0	229	PT089_P7_H04_S88	PT089	B6	depleted_yes
PT089_P7_H05_S89	PT089_P7_H05_S89	44.68	0	0	0	0	51.06	75.19	0	0.44	76	0	0	0	21	0	0	0	47	0	0	0	4.26	2	0	24	0	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,fail	94.6808510638	fail,fail	pass,pass	0	94	48	Exp1	0	230	PT089_P7_H05_S89	PT089	B6	depleted_yes
PT089_P7_H06_S90	PT089_P7_H06_S90	17.21	2	0	0	0	82.79	72.86	0	2.29	76	0	0	2	21	0	0	0	122	0	0	0	0	0	0	101	0	pass,pass	pass,pass	pass,pass	pass,fail	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,warn	99.18032786885	fail,fail	pass,warn	0	244	36.5	Exp1	0	231	PT089_P7_H06_S90	PT089	B6	depleted_yes
PT089_P7_H07_S91	PT089_P7_H07_S91	28.57	0	0	0	0	64.29	73.5	0	2.04	76	0	0	0	4	0	0	0	14	0	0	0	7.14	1	0	9	0	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,fail	100	pass,pass	pass,warn	0	28	37	Exp1	0	232	PT089_P7_H07_S91	PT089	B6	depleted_yes
PT089_P7_H08_S92	PT089_P7_H08_S92	50	0	0	0	0	47.5	75.25	0	1	76	0	0	0	20	0	0	0	40	0	0	0	2.5	1	0	19	0	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,fail	97.5	fail,fail	pass,pass	0	80	44.5	Exp1	0	233	PT089_P7_H08_S92	PT089	B6	depleted_yes
PT089_P7_H09_S93	PT089_P7_H09_S93	44.26	2	0	0	0	50.82	75.22	0	2.07	76	0	0	2	27	0	0	0	61	0	0	0	4.92	3	0	31	0	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,fail	100	fail,fail	warn,warn	0	122	47.5	Exp1	0	234	PT089_P7_H09_S93	PT089	B6	depleted_yes
PT089_P7_H10_S94	PT089_P7_H10_S94	51.61	0	0	0	0	41.94	75.25	0	0.91	76	0	0	0	16	0	0	0	31	0	0	0	6.45	2	0	13	0	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,fail	98.3870967742	fail,fail	pass,pass	0	62	48.5	Exp1	0	235	PT089_P7_H10_S94	PT089	B6	depleted_yes
PT089_P7_H11_S95	PT089_P7_H11_S95	44.44	7	0	0	0	52.59	74.69	0	1.91	76	0	0	7	120	0	0	0	270	0	0	0	2.96	8	0	142	0	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	warn,warn	pass,pass	fail,fail	fail,warn	99.25925925925	fail,fail	warn,warn	0	540	44	Exp1	0	236	PT089_P7_H11_S95	PT089	B6	depleted_yes
PT089_P7_H12_S96	PT089_P7_H12_S96	45	1	0	0	0	50	72.22	0	1.54	76	0	0	1	9	0	0	0	20	0	0	0	5	1	0	10	0	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	fail,fail	fail,fail	100	fail,fail	warn,warn	0	40	52	Exp1	1	237	PT089_P7_H12_S96	PT089	B6	depleted_yes
PT089_P9_A01_S97	PT089_P9_A01_S97	79.15	60565	390	1.12	1.35	14.28	74.84	0	0.52	76	29	159	59549	881073	2166	0	0	1113188	2227	0	0.2	6.18	68745	597	158977	0.19	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	pass,pass	79.12598849315	pass,pass	pass,pass	0	2226376	48	Exp1	0	238	PT089_P9_A01_S97	PT089	B6	depleted_yes
PT089_P9_A02_S98	PT089_P9_A02_S98	80.31	84964	609	1.17	1.33	11.55	74.81	0	0.47	76	81	47	83713	1202668	1904	0	0	1497478	2696	0	0.18	7.83	117235	561	172975	0.13	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	warn,warn	warn,pass	72.93574506605	pass,pass	pass,pass	0	2994956	47	Exp1	0	239	PT089_P9_A02_S98	PT089	B6	depleted_yes
PT089_P9_A03_S99	PT089_P9_A03_S99	81.04	50423	383	1.12	1.29	13.37	74.97	0	0.52	76	47	6	49583	875440	1671	0	0	1080268	1836	0	0.17	5.27	56908	410	144413	0.15	pass,pass	pass,pass	fail,warn	pass,pass	pass,pass	pass,pass	warn,warn	pass,pass	fail,warn	warn,pass	79.53835703025	pass,pass	pass,pass	0	2160536	46.5	Exp1	0	240	PT089_P9_A03_S99	PT089	B6	depleted_yes
PT089_P9_A04_S100	PT089_P9_A04_S100	84.17	81932	584	1.19	1.34	10.32	74.99	0	0.45	76	45	379	80707	1349711	3948	0	0	1603622	3367	0	0.21	5.06	81107	596	165489	0.25	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	warn,pass	pass,pass	fail,fail	warn,pass	76.56648871555	pass,pass	pass,pass	0	3207244	45	Exp1	0	241	PT089_P9_A04_S100	PT089	B6	depleted_yes
PT089_P9_A05_S101	PT089_P9_A05_S101	81.1	61627	484	1.1	1.35	13.01	75.03	0	0.42	76	34	141	60607	1191015	1646	0	0	1468596	5141	0	0.35	5.43	79685	502	191109	0.11	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	warn,warn	pass,pass	fail,fail	warn,pass	73.4019049914	warn,warn	pass,pass	0	2937192	45	Exp1	0	242	PT089_P9_A05_S101	PT089	B6	depleted_yes
PT089_P9_A06_S102	PT089_P9_A06_S102	76.29	70853	410	1.13	1.35	16.69	75.01	0	0.42	76	40	2	69728	1333364	5079	0	0	1747726	5592	0	0.32	6.41	112051	675	291640	0.29	pass,pass	warn,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	warn,warn	warn,pass	69.20749657825	pass,pass	pass,pass	0	3495452	47	Exp1	0	243	PT089_P9_A06_S102	PT089	B6	depleted_yes
PT089_P9_A07_S103	PT089_P9_A07_S103	81.45	91441	530	1.14	1.37	12.53	74.89	0	0.47	76	81	94	90109	1388932	3252	0	0	1705199	5455	0	0.32	5.51	93967	721	213593	0.19	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,pass	75.1691893822	pass,pass	pass,pass	0	3410398	46	Exp1	0	244	PT089_P9_A07_S103	PT089	B6	depleted_yes
PT089_P9_A08_S104	PT089_P9_A08_S104	76.64	40616	300	1.15	1.36	13.54	74.86	0	0.55	76	26	87	39958	659015	2425	0	0	859874	1892	0	0.22	9.32	80126	332	116416	0.28	pass,pass	pass,pass	warn,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	warn,fail	pass,pass	78.0568243572	pass,warn	pass,pass	0	1719748	48	Exp1	0	245	PT089_P9_A08_S104	PT089	B6	depleted_yes
PT089_P9_A09_S105	PT089_P9_A09_S105	77.46	59426	329	1.18	1.35	13.81	74.84	0	0.51	76	38	5	58564	881949	2017	0	0	1138639	1822	0	0.16	8.4	95603	495	157248	0.18	pass,pass	pass,pass	warn,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,pass	76.1720581746	fail,fail	pass,pass	0	2277278	48	Exp1	0	246	PT089_P9_A09_S105	PT089	B6	depleted_yes
PT089_P9_A10_S106	PT089_P9_A10_S106	81.61	76955	515	1.13	1.37	12.34	74.84	0	0.51	76	34	165	75795	1072376	2016	0	0	1314025	2627	0	0.2	5.7	74923	611	162083	0.15	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	pass,pass	77.53012094885	pass,pass	pass,pass	0	2628050	47	Exp1	0	247	PT089_P9_A10_S106	PT089	B6	depleted_yes
PT089_P9_A11_S107	PT089_P9_A11_S107	77.23	52515	367	1.17	1.35	14.93	74.91	0	0.52	76	29	102	51646	822209	3303	0	0	1064640	2235	0	0.21	7.32	77960	473	158933	0.31	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,pass	79.24390574175	pass,pass	pass,pass	0	2129280	48	Exp1	0	248	PT089_P9_A11_S107	PT089	B6	depleted_yes
PT089_P9_A12_S108	PT089_P9_A12_S108	76.41	40551	333	1.15	1.41	16.98	74.94	0	0.46	76	16	252	39874	650507	1672	0	0	851349	2554	0	0.3	6.11	52039	328	144577	0.2	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,warn	77.64269128335	pass,pass	pass,pass	0	1702698	47	Exp1	0	249	PT089_P9_A12_S108	PT089	B6	depleted_yes
PT089_P9_B01_S109	PT089_P9_B01_S109	78.78	70745	462	1.13	1.32	14.23	74.84	0	0.47	76	27	0	69825	959259	2022	0	0	1217587	2679	0	0.22	6.6	80338	431	173289	0.17	pass,pass	warn,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	warn,fail	pass,pass	69.6686941346	pass,pass	pass,pass	0	2435174	47	Exp1	0	250	PT089_P9_B01_S109	PT089	B6	depleted_yes
PT089_P9_B02_S110	PT089_P9_B02_S110	76.84	73873	592	1.16	1.37	17.12	74.82	0	0.45	76	31	0	72796	1080923	3521	0	0	1406716	2531	0	0.18	5.62	79024	454	240717	0.25	pass,pass	warn,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,pass	69.2053287943	pass,pass	pass,pass	0	2813432	48	Exp1	0	251	PT089_P9_B02_S110	PT089	B6	depleted_yes
PT089_P9_B03_S111	PT089_P9_B03_S111	77.99	73947	412	1.18	1.41	15.26	74.84	0	0.49	76	51	81	72877	1000562	1756	0	0	1282913	2438	0	0.19	6.42	82351	607	195806	0.14	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	pass,pass	76.036824796	pass,pass	pass,pass	0	2565826	48	Exp1	0	252	PT089_P9_B03_S111	PT089	B6	depleted_yes
PT089_P9_B04_S112	PT089_P9_B04_S112	82.23	101047	743	1.15	1.28	11.36	74.83	0	0.43	76	61	233	99418	1366160	3721	0	0	1661446	3822	0	0.23	5.96	98987	825	188756	0.22	pass,pass	warn,pass	fail,fail	pass,pass	pass,pass	pass,pass	warn,pass	pass,pass	fail,fail	pass,pass	70.4960441028	pass,pass	pass,pass	0	3322892	46	Exp1	0	253	PT089_P9_B04_S112	PT089	B6	depleted_yes
PT089_P9_B05_S113	PT089_P9_B05_S113	82.28	73520	348	1.2	1.33	11.46	74.74	0	0.49	76	33	182	72633	891796	2120	0	0	1083909	1518	0	0.14	5.93	64237	506	124238	0.2	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,pass	71.38365861655	pass,pass	pass,pass	0	2167818	47	Exp1	0	254	PT089_P9_B05_S113	PT089	B6	depleted_yes
PT089_P9_B06_S114	PT089_P9_B06_S114	80.64	90773	661	1.14	1.39	11.66	74.79	0	0.5	76	50	372	89298	1243600	3422	0	0	1542097	3238	0	0.21	7.27	112050	764	179787	0.22	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,pass	75.75390207795	pass,pass	pass,pass	0	3084194	48	Exp1	0	255	PT089_P9_B06_S114	PT089	B6	depleted_yes
PT089_P9_B07_S115	PT089_P9_B07_S115	76.09	65277	426	1.1	1.34	16.32	74.88	0	0.47	76	86	53	64210	958996	3318	0	0	1260290	3025	0	0.24	7.08	89237	555	205714	0.26	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,pass	76.56482332025	pass,pass	pass,pass	0	2520580	48	Exp1	0	256	PT089_P9_B07_S115	PT089	B6	depleted_yes
PT089_P9_B08_S116	PT089_P9_B08_S116	74.68	47059	300	1.12	1.35	19.41	74.85	0	0.46	76	6	198	46351	693296	3009	0	0	928405	2785	0	0.3	5.29	49157	402	180158	0.32	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,warn	warn,pass	79.58962870795	pass,pass	pass,pass	0	1856810	48	Exp1	0	257	PT089_P9_B08_S116	PT089	B6	depleted_yes
PT089_P9_B09_S117	PT089_P9_B09_S117	80.31	71331	479	1.16	1.33	13.16	74.78	0	0.52	76	26	32	70306	963476	2259	0	0	1199631	1559	0	0.13	6.21	74489	520	157848	0.19	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	pass,pass	pass,pass	fail,fail	warn,pass	75.87507639305	fail,fail	pass,pass	0	2399262	48	Exp1	0	258	PT089_P9_B09_S117	PT089	B6	depleted_yes
PT089_P9_B10_S118	PT089_P9_B10_S118	78.79	56847	356	1.14	1.31	12.95	74.86	0	0.51	76	56	435	55936	868926	2477	0	0	1102795	2205	0	0.2	7.84	86443	499	142744	0.22	pass,pass	pass,pass	fail,fail	pass,pass	pass,pass	pass,pass	warn,pass	pass,pass	warn,fail	pass,pass	77.12773302435	pass,pass	pass,pass	0	2205590	47	Exp1	0	259	PT089_P9_B10_S118	PT089	B6	depleted_yes
