"Sample"	"uniquely_mapped_percent"	"num_splices"	"num_GCAG_splices"	"insertion_length"	"deletion_length"	"unmapped_tooshort_percent"	"avg_mapped_read_length"	"deletion_rate"	"mismatch_rate"	"avg_input_read_length"	"num_ATAC_splices"	"num_annotated_splices"	"num_GTAG_splices"	"uniquely_mapped"	"multimapped_toomany"	"unmapped_mismatches"	"unmapped_mismatches_percent"	"total_reads"	"unmapped_other"	"insertion_rate"	"unmapped_other_percent"	"multimapped_percent"	"multimapped"	"num_noncanonical_splices"	"unmapped_tooshort"	"multimapped_toomany_percent"	"adapter_content"	"sequence_duplication_levels"	"kmer_content"	"per_base_sequence_quality"	"sequence_length_distribution"	"basic_statistics"	"per_sequence_gc_content"	"per_base_n_content"	"per_base_sequence_content"	"overrepresented_sequences"	"total_deduplicated_percentage"	"per_tile_sequence_quality"	"per_sequence_quality_scores"	"sequences_flagged_as_poor_quality"	"total_sequences"	"GC"	"experiment"	"pool_H12"	"index_cell"	"cell"	"patient"	"number_batch"	"depletion_batch"	"total_counts"	"log10_total_counts"	"filter_on_total_counts"	"total_features"	"log10_total_features"	"filter_on_total_features"	"pct_dropout"	"total_tpm"	"num_genes_expressed"	"size_factor"	"n_detected_feature_controls"	"counts_feature_controls"	"pct_counts_feature_controls"	"filter_on_pct_counts_feature_controls"	"pct_counts_top_50_features"	"pct_counts_top_100_features"	"pct_counts_top_200_features"	"pct_counts_top_500_features"	"pct_counts_top_50_endogenous_features"	"pct_counts_top_100_endogenous_features"	"pct_counts_top_200_endogenous_features"	"pct_counts_top_500_endogenous_features"	"tpm_feature_controls"	"pct_tpm_feature_controls"	"filter_on_pct_tpm_feature_controls"	"pct_tpm_top_50_features"	"pct_tpm_top_100_features"	"pct_tpm_top_200_features"	"pct_tpm_top_500_features"	"pct_tpm_top_50_endogenous_features"	"pct_tpm_top_100_endogenous_features"	"pct_tpm_top_200_endogenous_features"	"pct_tpm_top_500_endogenous_features"	"counts_endogenous_features"	"tpm_endogenous_features"	"log10_counts_feature_controls"	"log10_tpm_feature_controls"	"log10_counts_endogenous_features"	"log10_tpm_endogenous_features"	"is_cell_control"	"total_norm_exprs"
"PT089_P7_B05_S17"	"PT089_P7_B05_S17"	73.17	96976	610	1.18	1.34	16.65	74.96	0	0.46	76	48	486	95348	1522602	4986	0	0	2080808	3953	0	0.19	9.75	202840	970	346427	0.24	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	66.62367985655	"pass,pass"	"pass,pass"	0	4161616	49	"Exp1"	0	158	"PT089_P7_B05_S17"	"PT089"	"B6"	"depleted_yes"	15016	4.17655425961329	FALSE	2712	3.43328968519503	FALSE	79.578313253012	17942.9354371607	3041	1.37207199103251	0	0	0	FALSE	31.092033489277	42.3269262814429	54.2972255416597	73.4017377249466	31.092033489277	42.3269262814429	54.2972255416597	73.4017377249466	0	0	FALSE	31.0920334892772	42.3269262814431	54.2972255416599	73.4017377249469	31.0920334892772	42.3269262814431	54.2972255416599	73.4017377249469	15016	959642.09	0	0	4.17658318076549	5.9821097404724	FALSE	2600.11695508519
"PT089_P7_B06_S18"	"PT089_P7_B06_S18"	77.07	9493	84	1.09	1.27	14.17	74.65	0	0.34	76	8	20	9316	117745	267	0	0	152782	336	0	0.22	8.37	12784	85	21650	0.17	"pass,pass"	"pass,pass"	"warn,warn"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,warn"	"warn,warn"	86.46230934345	"warn,warn"	"pass,pass"	0	305564	47	"Exp1"	0	159	"PT089_P7_B06_S18"	"PT089"	"B6"	"depleted_yes"	18444	4.26585511354737	FALSE	5076	3.70552161342267	FALSE	61.7771084337349	29408.4734765753	4609	0.889796295113826	0	0	0	FALSE	20.6361384561592	29.1012855492803	39.6462144086516	57.0601105308521	20.6361384561592	29.1012855492803	39.6462144086516	57.0601105308521	0	0	FALSE	20.6361384561592	29.1012855492803	39.6462144086517	57.060110530852	20.6361384561592	29.1012855492803	39.6462144086517	57.060110530852	18444	967483.72	0	0	4.26587865956282	5.98564411470171	FALSE	5839.07458652495
"PT089_P7_B07_S19"	"PT089_P7_B07_S19"	70.58	565	6	1.06	1.41	20.86	74.73	0	0.33	76	1	5	548	8917	24	0	0	12633	73	0	0.58	7.79	984	10	2635	0.19	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,warn"	"fail,fail"	91.9575714399	"pass,fail"	"pass,pass"	0	25266	46.5	"Exp1"	0	160	"PT089_P7_B07_S19"	"PT089"	"B6"	"depleted_yes"	7528	3.8766796104192	FALSE	2057	3.31323429169472	FALSE	84.5105421686747	15490.4660117724	1882	0.588977949661726	0	0	0	FALSE	24.8565116987971	34.4838177922972	47.2915322488129	69.2479107294842	24.8565116987971	34.4838177922972	47.2915322488129	69.2479107294842	0	0	FALSE	24.8565116987971	34.4838177922972	47.2915322488128	69.2479107294841	24.8565116987971	34.4838177922972	47.2915322488128	69.2479107294841	7528	951882.48	0	0	3.87673729714066	5.97858378967636	FALSE	3895.08260659309
"PT089_P7_B08_S20"	"PT089_P7_B08_S20"	74.38	99953	605	1.17	1.33	16.09	74.85	0	0.43	76	57	280	98425	1384230	6460	0	0	1861017	4282	0	0.23	8.95	166509	866	299536	0.35	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,warn"	"warn,warn"	61.7435721883	"pass,pass"	"pass,pass"	0	3722034	48	"Exp1"	0	161	"PT089_P7_B08_S20"	"PT089"	"B6"	"depleted_yes"	12104	4.08292891501513	FALSE	2063	3.31449922797315	FALSE	84.4653614457831	14268.9978242204	2328	1.50500165898435	0	0	0	FALSE	26.3161528959942	37.3186424639262	51.244680819983	77.1232055747188	26.3161528959942	37.3186424639262	51.244680819983	77.1232055747188	0	0	FALSE	26.3161528959942	37.3186424639262	51.244680819983	77.1232055747188	26.3161528959942	37.3186424639262	51.244680819983	77.1232055747188	12104	954956.87	0	0	4.08296479377775	5.97998421218048	FALSE	1966.13062229614
"PT089_P7_B09_S21"	"PT089_P7_B09_S21"	75.13	132327	775	1.15	1.31	16.13	74.8	0	0.47	76	94	145	130414	1618856	3871	0	0	2154665	3877	0	0.18	8.38	180616	1044	347445	0.18	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	66.2794946535	"pass,pass"	"pass,pass"	0	4309330	49	"Exp1"	0	162	"PT089_P7_B09_S21"	"PT089"	"B6"	"depleted_yes"	15000	4.17609125905568	FALSE	2607	3.41614103116833	FALSE	80.3689759036145	18356.4015933414	2972	1.24617784107206	0	0	0	FALSE	29.8274647003347	38.9430220878913	50.8057054666776	70.1905818515001	29.8274647003347	38.9430220878913	50.8057054666776	70.1905818515001	0	0	FALSE	29.8274647003346	38.9430220878912	50.8057054666775	70.1905818514998	29.8274647003346	38.9430220878912	50.8057054666775	70.1905818514998	15000	972318.71	0	0	4.17612021105609	5.98780908947241	FALSE	3436.24809979078
"PT089_P7_B10_S22"	"PT089_P7_B10_S22"	76.78	83847	393	1.1	1.29	16.51	74.9	0	0.41	76	5	156	82690	1140758	2076	0	0	1485711	2378	0	0.16	6.4	95112	759	245387	0.14	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	62.9049496817	"pass,pass"	"pass,pass"	0	2971422	47	"Exp1"	0	163	"PT089_P7_B10_S22"	"PT089"	"B6"	"depleted_yes"	10592	4.02497797209563	FALSE	1625	3.21085336531489	FALSE	87.7635542168675	12936.9934778983	2134	0.693345965942621	0	0	0	FALSE	30.0298355184192	40.5777846637021	54.5294681666284	81.9763636207002	30.0298355184192	40.5777846637021	54.5294681666284	81.9763636207002	0	0	FALSE	30.0298355184193	40.5777846637022	54.5294681666285	81.9763636207003	30.0298355184193	40.5777846637022	54.5294681666285	81.9763636207003	10592	973902.97	0	0	4.02501897228276	5.98851613618543	FALSE	3349.87262196704
"PT089_P7_B11_S23"	"PT089_P7_B11_S23"	79.6	118528	720	1.14	1.34	12.71	74.74	0	0.49	76	43	232	116995	1358251	2471	0	0	1706263	2217	0	0.13	7.42	126525	770	216799	0.14	"pass,pass"	"pass,pass"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"pass,warn"	71.55986789965	"pass,pass"	"pass,pass"	0	3412526	49	"Exp1"	0	164	"PT089_P7_B11_S23"	"PT089"	"B6"	"depleted_yes"	19284	4.28519712281097	FALSE	3665	3.56407397897715	FALSE	72.4021084337349	24954.7941571209	3989	1.5675475632452	0	0	0	FALSE	29.549363285694	37.1894928704253	46.8482124277637	63.1130313001655	29.549363285694	37.1894928704253	46.8482124277637	63.1130313001655	0	0	FALSE	29.5493632856939	37.1894928704252	46.8482124277635	63.1130313001653	29.5493632856939	37.1894928704252	46.8482124277635	63.1130313001653	19284	970395.19	0	0	4.28521964320206	5.98694908272123	FALSE	4473.87282730132
"PT089_P7_B12_S24"	"PT089_P7_B12_S24"	83.44	41009	198	1.16	1.32	10.81	75.01	0	0.38	76	38	0	40418	653770	640	0	0	783487	2663	0	0.34	5.33	41735	355	84679	0.08	"pass,pass"	"warn,warn"	"fail,warn"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,warn"	"pass,pass"	"fail,fail"	"warn,warn"	63.9472709755	"pass,pass"	"pass,pass"	0	1566974	44	"Exp1"	0	165	"PT089_P7_B12_S24"	"PT089"	"B6"	"depleted_yes"	8260	3.91698004732038	FALSE	2100	3.32221929473392	FALSE	84.1867469879518	9695.05447402011	1828	0.631747035720597	0	0	0	FALSE	30.244579414665	43.8627421351598	65.1696462823253	95.2195121637059	30.244579414665	43.8627421351598	65.1696462823253	95.2195121637059	0	0	FALSE	30.244579414665	43.8627421351599	65.1696462823255	95.2195121637062	30.244579414665	43.8627421351599	65.1696462823255	95.2195121637062	8260	962696.31	0	0	3.91703262216239	5.98348975829716	FALSE	3107.14420796001
"PT089_P7_C01_S25"	"PT089_P7_C01_S25"	77.98	97647	530	1.15	1.36	13.74	74.9	0	0.45	76	98	0	96047	1320906	2127	0	0	1693953	2202	0	0.13	8.03	136027	972	232691	0.13	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"warn,fail"	"warn,warn"	65.5770731966	"pass,pass"	"pass,pass"	0	3387906	47	"Exp1"	0	166	"PT089_P7_C01_S25"	"PT089"	"B6"	"depleted_yes"	12500	4.09691001300806	FALSE	2002	3.3014640731433	FALSE	84.9246987951807	15656.8901228793	2504	1.25866548405133	0	0	0	FALSE	27.8474470978156	37.3442512900773	49.8238493214667	73.0092868136367	27.8474470978156	37.3442512900773	49.8238493214667	73.0092868136367	0	0	FALSE	27.8474470978157	37.3442512900773	49.8238493214668	73.0092868136369	27.8474470978157	37.3442512900773	49.8238493214668	73.0092868136369	12500	959533.63	0	0	4.09694475517694	5.98206065322106	FALSE	3022.64294737458
"PT089_P7_C02_S26"	"PT089_P7_C02_S26"	75.32	51845	447	1.14	1.42	16.42	74.88	0	0.55	76	47	14	50885	813438	1725	0	0	1080042	2700	0	0.25	7.86	84843	466	177336	0.16	"pass,pass"	"pass,pass"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	73.8421082138	"pass,pass"	"pass,pass"	0	2160084	47	"Exp1"	0	167	"PT089_P7_C02_S26"	"PT089"	"B6"	"depleted_yes"	12396	4.09328156756725	FALSE	2200	3.34242268082221	FALSE	83.433734939759	16167.6682420864	2738	1.03559851900781	0	0	0	FALSE	27.6082055145327	37.6658904113275	50.435971669648	72.9806620893414	27.6082055145327	37.6658904113275	50.435971669648	72.9806620893414	0	0	FALSE	27.6082055145328	37.6658904113277	50.4359716696482	72.9806620893418	27.6082055145328	37.6658904113277	50.4359716696482	72.9806620893418	12396	965833.4	0	0	4.09331660120433	5.98490266955068	FALSE	3355.90209249336
"PT089_P7_C03_S27"	"PT089_P7_C03_S27"	74.97	107807	862	1.13	1.22	12.64	74.76	0	0.45	76	156	119	105858	1336027	2015	0	0	1782098	2852	0	0.16	12.11	215865	931	225339	0.11	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"warn,warn"	"warn,warn"	61.547886163	"pass,pass"	"pass,pass"	0	3564196	47	"Exp1"	0	168	"PT089_P7_C03_S27"	"PT089"	"B6"	"depleted_yes"	13164	4.11938787362234	FALSE	2494	3.39689644914252	FALSE	81.2198795180723	16194.863429564	2465	1.98817877067773	0	0	0	FALSE	29.5800039014554	39.2231958177043	51.6432953769449	72.0906524730485	29.5800039014554	39.2231958177043	51.6432953769449	72.0906524730485	0	0	FALSE	29.5800039014554	39.2231958177042	51.6432953769449	72.0906524730484	29.5800039014554	39.2231958177042	51.6432953769449	72.0906524730484	13164	966357.31	0	0	4.11942086344209	5.98513818563188	FALSE	1586.38754582567
"PT089_P7_C04_S28"	"PT089_P7_C04_S28"	76.99	98152	519	1.19	1.3	14.6	74.89	0	0.45	76	39	218	96541	1317066	4868	0	0	1710594	3590	0	0.21	7.92	135456	1053	249614	0.28	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,warn"	"warn,warn"	65.9847942797	"pass,pass"	"pass,pass"	0	3421188	48	"Exp1"	0	169	"PT089_P7_C04_S28"	"PT089"	"B6"	"depleted_yes"	12440	4.0948203803548	FALSE	2125	3.32735893438633	FALSE	83.9984939759036	15380.5835267669	2519	1.10205553535736	0	0	0	FALSE	29.1107974470015	38.847264658989	51.2757290275022	74.0185721102229	29.1107974470015	38.847264658989	51.2757290275022	74.0185721102229	0	0	FALSE	29.1107974470016	38.8472646589891	51.2757290275022	74.018572110223	29.1107974470016	38.8472646589891	51.2757290275022	74.018572110223	12440	965973.16	0	0	4.09485529008368	5.98496550910751	FALSE	2981.0571157287
"PT089_P7_C05_S29"	"PT089_P7_C05_S29"	81.29	54009	233	1.15	1.37	11.73	74.92	0	0.38	76	48	0	53197	781565	947	0	0	961453	2596	0	0.27	6.61	63547	531	112798	0.1	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	61.4248926415	"pass,pass"	"pass,pass"	0	1922906	43.5	"Exp1"	0	170	"PT089_P7_C05_S29"	"PT089"	"B6"	"depleted_yes"	8728	3.94091473758029	FALSE	1500	3.17609125905568	FALSE	88.7048192771084	10884.5050570957	1829	0.775643197106753	0	0	0	FALSE	28.7446819422006	41.4805458365001	58.6933616225267	88.2241379928477	28.7446819422006	41.4805458365001	58.6933616225267	88.2241379928477	0	0	FALSE	28.7446819422006	41.4805458365	58.6933616225266	88.2241379928476	28.7446819422006	41.4805458365	58.6933616225266	88.2241379928476	8728	962299.15	0	0	3.9409644934928	5.98331055349043	FALSE	2237.93424419871
"PT089_P7_C06_S30"	"PT089_P7_C06_S30"	79.26	86608	609	1.14	1.27	13.11	74.87	0	0.42	76	98	35	85241	1170704	3125	0	0	1477112	2807	0	0.19	7.23	106809	660	193667	0.21	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	62.07585480025	"fail,fail"	"pass,pass"	0	2954224	46	"Exp1"	0	171	"PT089_P7_C06_S30"	"PT089"	"B6"	"depleted_yes"	10872	4.03630944372444	FALSE	1735	3.23929947912689	FALSE	86.9352409638554	12744.4954819059	2150	0.932811336145504	0	0	0	FALSE	26.5435150314132	37.8500149271759	53.0128424711407	81.4584311564769	26.5435150314132	37.8500149271759	53.0128424711407	81.4584311564769	0	0	FALSE	26.5435150314133	37.850014927176	53.0128424711409	81.4584311564772	26.5435150314133	37.850014927176	53.0128424711409	81.4584311564772	10872	972588.52	0	0	4.03634938803184	5.98792958557897	FALSE	2652.66387706423
"PT089_P7_C07_S31"	"PT089_P7_C07_S31"	82.13	77811	604	1.15	1.43	11.07	74.87	0	0.4	76	8	11	76690	1072622	3312	0	0	1305979	2220	0	0.17	6.37	83242	509	144583	0.25	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	59.41230322565	"pass,pass"	"pass,pass"	0	2611958	46	"Exp1"	0	172	"PT089_P7_C07_S31"	"PT089"	"B6"	"depleted_yes"	10188	4.00808893629158	FALSE	1870	3.2718416065365	FALSE	85.9186746987952	11753.1326224835	2030	0.509486966401027	0	0	0	FALSE	35.4352290642479	47.5326978688165	61.9953894997225	87.4282216368889	35.4352290642479	47.5326978688165	61.9953894997225	87.4282216368889	0	0	FALSE	35.4352290642478	47.5326978688163	61.9953894997223	87.4282216368888	35.4352290642478	47.5326978688163	61.9953894997223	87.4282216368888	10188	969491.32	0	0	4.00813156224066	5.98654437308999	FALSE	2837.58773388352
"PT089_P7_C08_S32"	"PT089_P7_C08_S32"	75.73	119345	692	1.11	1.35	17.03	74.84	0	0.44	76	58	296	117468	1457408	3800	0	0	1924518	2886	0	0.15	6.9	132776	1127	327648	0.2	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	65.3238327517	"pass,pass"	"pass,pass"	0	3849036	48	"Exp1"	0	173	"PT089_P7_C08_S32"	"PT089"	"B6"	"depleted_yes"	13084	4.11674053545294	FALSE	2056	3.31302311032324	FALSE	84.5180722891566	16046.3150401836	2570	1.26422375180012	0	0	0	FALSE	33.2044919931918	41.6545955741472	52.939227480432	73.2020512756845	33.2044919931918	41.6545955741472	52.939227480432	73.2020512756845	0	0	FALSE	33.2044919931917	41.6545955741471	52.9392274804319	73.2020512756845	33.2044919931917	41.6545955741471	52.9392274804319	73.2020512756845	13084	972992.57	0	0	4.1167737269759	5.98810997025525	FALSE	3164.82919446178
"PT089_P7_C09_S33"	"PT089_P7_C09_S33"	77.22	112705	809	1.12	1.36	14.94	74.91	0	0.47	76	108	39	110799	1625971	3819	0	0	2105756	4212	0	0.2	7.46	157144	989	314610	0.18	"pass,pass"	"warn,pass"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,warn"	"warn,warn"	68.71054777065	"pass,pass"	"pass,pass"	0	4211512	48	"Exp1"	0	174	"PT089_P7_C09_S33"	"PT089"	"B6"	"depleted_yes"	15076	4.17828612877757	FALSE	2788	3.44529276942597	FALSE	79.0060240963855	19411.319261124	3121	1.20274794626113	0	0	0	FALSE	22.9133984409147	31.9302107552072	44.1338371984089	64.7430664854056	22.9133984409147	31.9302107552072	44.1338371984089	64.7430664854056	0	0	FALSE	22.9133984409147	31.9302107552073	44.133837198409	64.7430664854058	22.9133984409147	31.9302107552073	44.133837198409	64.7430664854058	15076	966981.09	0	0	4.17831493483216	5.98541843035373	FALSE	3757.53242258086
"PT089_P7_C10_S34"	"PT089_P7_C10_S34"	79.42	19111	156	1.1	1.25	13.07	74.93	0	0.34	76	5	2	18786	302568	455	0	0	380987	1104	0	0.29	7.11	27088	164	49772	0.12	"pass,pass"	"warn,warn"	"fail,warn"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"fail,fail"	57.28547198485	"pass,pass"	"pass,pass"	0	761974	42.5	"Exp1"	0	175	"PT089_P7_C10_S34"	"PT089"	"B6"	"depleted_yes"	4764	3.67797175281074	FALSE	2906	3.463295609962	FALSE	78.1174698795181	6065.56992910984	1148	0.351156904522828	0	0	0	FALSE	49.3383044159665	68.5546349140294	88.4949929160429	99.69977107043	49.3383044159665	68.5546349140294	88.4949929160429	99.69977107043	0	0	FALSE	49.3383044159666	68.5546349140295	88.494992916043	99.69977107043	49.3383044159666	68.5546349140295	88.494992916043	99.69977107043	4764	967834.78	0	0	3.67806290497435	5.98580167353756	FALSE	2517.56845719855
"PT089_P7_C11_S35"	"PT089_P7_C11_S35"	71.14	72859	404	1.14	1.37	20.24	74.94	0	0.46	76	50	242	71906	1097627	4411	0	0	1542964	4012	0	0.26	8.08	124622	499	312292	0.29	"pass,pass"	"warn,pass"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,warn"	"warn,warn"	70.11061463535	"pass,pass"	"pass,pass"	0	3085928	48	"Exp1"	0	176	"PT089_P7_C11_S35"	"PT089"	"B6"	"depleted_yes"	13344	4.12528603329366	FALSE	2308	3.36323580448369	FALSE	82.6204819277108	15468.4696336231	2797	1.01135260204195	0	0	0	FALSE	25.0654114470768	36.1281675074084	49.7649886504103	75.536859798423	25.0654114470768	36.1281675074084	49.7649886504103	75.536859798423	0	0	FALSE	25.0654114470768	36.1281675074083	49.7649886504101	75.5368597984227	25.0654114470768	36.1281675074083	49.7649886504101	75.5368597984227	13344	958157.98	0	0	4.12531857812353	5.98143757422305	FALSE	2711.31435380992
"PT089_P7_C12_S36"	"PT089_P7_C12_S36"	73.75	91489	478	1.16	1.38	20.19	74.8	0	0.48	76	91	294	90305	1208586	6463	0	0	1638691	4423	0	0.27	5.4	88440	615	330779	0.39	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	64.71103928675	"pass,pass"	"pass,pass"	0	3277382	49	"Exp1"	0	177	"PT089_P7_C12_S36"	"PT089"	"B6"	"depleted_yes"	11416	4.05751396010659	FALSE	2308	3.36323580448369	FALSE	82.6204819277108	13681.2098260615	2369	1.74620443135164	0	0	0	FALSE	33.018190156082	43.5277852462519	56.8440872467387	81.8617745514802	33.018190156082	43.5277852462519	56.8440872467387	81.8617745514802	0	0	FALSE	33.018190156082	43.5277852462518	56.8440872467386	81.8617745514801	33.018190156082	43.5277852462518	56.8440872467386	81.8617745514801	11416	965056.59	0	0	4.05755200105453	5.98455323072507	FALSE	2977.82644756868
"PT089_P7_D01_S37"	"PT089_P7_D01_S37"	72.86	6030	41	1.11	1.54	18.75	75	0	0.44	76	3	4	5923	105325	359	0	0	144562	492	0	0.34	7.8	11274	63	27112	0.25	"pass,pass"	"pass,pass"	"warn,warn"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	84.5385915136	"warn,warn"	"pass,pass"	0	289124	46	"Exp1"	0	178	"PT089_P7_D01_S37"	"PT089"	"B6"	"depleted_yes"	5700	3.75587485567249	FALSE	1770	3.24797326636181	FALSE	86.671686746988	10330.6723333536	1422	0.427255161710293	0	0	0	FALSE	33.7806165161006	46.0399038201915	61.9835932748819	88.4616558600463	33.7806165161006	46.0399038201915	61.9835932748819	88.4616558600463	0	0	FALSE	33.7806165161005	46.0399038201914	61.9835932748818	88.4616558600461	33.7806165161005	46.0399038201914	61.9835932748818	88.4616558600461	5700	969413.45	0	0	3.75595104100413	5.98650948898741	FALSE	1951.2479520207
"PT089_P7_D02_S38"	"PT089_P7_D02_S38"	71.45	30887	252	1.14	1.33	16.95	74.89	0	0.61	76	18	24	30303	510796	2118	0	0	714943	1358	0	0.19	11.12	79490	314	121181	0.3	"pass,pass"	"pass,pass"	"warn,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,warn"	"pass,pass"	"fail,warn"	"pass,warn"	83.0683751984	"warn,fail"	"pass,pass"	0	1429886	48.5	"Exp1"	0	179	"PT089_P7_D02_S38"	"PT089"	"B6"	"depleted_yes"	16484	4.21706260585255	FALSE	3935	3.59494473669508	FALSE	70.3689759036145	23703.0419942243	3957	1.06793103746043	0	0	0	FALSE	25.1469368951553	34.5230829491872	45.2742364170458	62.9778901155567	25.1469368951553	34.5230829491872	45.2742364170458	62.9778901155567	0	0	FALSE	25.1469368951553	34.5230829491873	45.2742364170459	62.9778901155568	25.1469368951553	34.5230829491873	45.2742364170459	62.9778901155568	16484	971158.4	0	0	4.21708895147917	5.9872905181252	FALSE	3272.3265613533
"PT089_P7_D03_S39"	"PT089_P7_D03_S39"	78.78	121907	839	1.16	1.34	12.65	74.84	0	0.5	76	105	156	119994	1621365	3467	0	0	2058147	3294	0	0.16	8.24	169610	969	260411	0.17	"pass,pass"	"warn,pass"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,pass"	70.3681967838	"pass,pass"	"pass,pass"	0	4116294	48	"Exp1"	0	180	"PT089_P7_D03_S39"	"PT089"	"B6"	"depleted_yes"	18888	4.27618597407067	FALSE	4182	3.62138402848165	FALSE	68.5090361445783	24360.5701327183	3889	0.657898800561505	0	0	0	FALSE	23.2102621142046	31.2853027949595	41.6021496484011	59.7482207700716	23.2102621142046	31.2853027949595	41.6021496484011	59.7482207700716	0	0	FALSE	23.2102621142045	31.2853027949594	41.602149648401	59.7482207700715	23.2102621142045	31.2853027949594	41.602149648401	59.7482207700715	18888	972929.34	0	0	4.27620896660486	5.98808174670554	FALSE	5741.53502334592
"PT089_P7_D05_S41"	"PT089_P7_D05_S41"	80.7	99000	732	1.17	1.33	10.61	74.76	0	0.44	76	60	0	97400	1236656	1127	0	0	1532454	3064	0	0.2	8.42	129063	808	162544	0.07	"pass,pass"	"warn,warn"	"fail,fail"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"pass,pass"	"fail,fail"	"warn,warn"	62.0152687337	"pass,pass"	"pass,pass"	0	3064908	46	"Exp1"	0	182	"PT089_P7_D05_S41"	"PT089"	"B6"	"depleted_yes"	13152	4.11899180019598	FALSE	3161	3.49982449583958	FALSE	76.1972891566265	17090.5110088096	2615	0.421714881092137	0	0	0	FALSE	31.4719838232618	40.2364167013667	51.984625844823	71.9023381491525	31.4719838232618	40.2364167013667	51.984625844823	71.9023381491525	0	0	FALSE	31.4719838232617	40.2364167013667	51.9846258448228	71.9023381491523	31.4719838232617	40.2364167013667	51.9846258448228	71.9023381491523	13152	968373.21	0	0	4.11902482011478	5.98604321467734	FALSE	3751.55937377182
"PT089_P7_D06_S42"	"PT089_P7_D06_S42"	65.87	2751	12	1.11	1.24	23.82	75	0	0.78	76	2	0	2693	67294	406	0	0	102166	215	0	0.21	9.7	9912	44	24339	0.4	"pass,pass"	"pass,pass"	"warn,warn"	"pass,fail"	"pass,pass"	"pass,pass"	"fail,warn"	"pass,pass"	"fail,fail"	"pass,warn"	90.8751443729	"warn,fail"	"pass,fail"	0	204332	46	"Exp1"	0	183	"PT089_P7_D06_S42"	"PT089"	"B6"	"depleted_yes"	5148	3.71163853823235	FALSE	1350	3.13033376849501	FALSE	89.8343373493976	10210.8164240373	1285	0.656354250110738	0	0	0	FALSE	28.5171286624407	41.5668518684215	59.4301109073726	87.891032803363	28.5171286624407	41.5668518684215	59.4301109073726	87.891032803363	0	0	FALSE	28.5171286624406	41.5668518684213	59.4301109073725	87.8910328033628	28.5171286624406	41.5668518684213	59.4301109073725	87.8910328033628	5148	961716.95	0	0	3.71172289182723	5.98304772201803	FALSE	2028.01568771172
